star_id,radius_fraction,n_local
mesa_model_0001_profile_01,0.13803014633077026,1.5121443035775577
mesa_model_0001_profile_01,0.14003007638568726,1.512538292332693
mesa_model_0001_profile_01,0.1420300064406043,1.5122650862844338
mesa_model_0001_profile_01,0.1440299364955213,1.511747587581238
mesa_model_0001_profile_01,0.1460298665504383,1.511303249775323
mesa_model_0001_profile_01,0.1480297966053553,1.5110278047259333
mesa_model_0001_profile_01,0.1500297266602723,1.5109116027988903
mesa_model_0001_profile_01,0.1520296567151893,1.5108806567323307
mesa_model_0001_profile_01,0.1540295867701063,1.5108580491805634
mesa_model_0001_profile_01,0.15602951682502333,1.5108142967044635
mesa_model_0001_profile_01,0.15802944687994033,1.5107517575292677
mesa_model_0001_profile_01,0.16002937693485733,1.5106832026118653
mesa_model_0001_profile_01,0.16202930698977433,1.5106213467032248
mesa_model_0001_profile_01,0.16402923704469136,1.51057042483181
mesa_model_0001_profile_01,0.16602916709960835,1.5105286726065779
mesa_model_0001_profile_01,0.16802909715452535,1.5104934934731786
mesa_model_0001_profile_01,0.17002902720944238,1.5104637851147382
mesa_model_0001_profile_01,0.17202895726435938,1.5104401303018091
mesa_model_0001_profile_01,0.17402888731927638,1.5104232313456465
mesa_model_0001_profile_01,0.17602881737419337,1.5104129556527666
mesa_model_0001_profile_01,0.1780287474291104,1.5104084770565636
mesa_model_0001_profile_01,0.1800286774840274,1.5104086393515053
mesa_model_0001_profile_01,0.1820286075389444,1.5104122008422431
mesa_model_0001_profile_01,0.18402853759386142,1.5104183489256298
mesa_model_0001_profile_01,0.18602846764877842,1.5104263474529274
mesa_model_0001_profile_01,0.18802839770369542,1.5104350364149823
mesa_model_0001_profile_01,0.19002832775861242,1.5104433432392215
mesa_model_0001_profile_01,0.19202825781352945,1.5104502692383774
mesa_model_0001_profile_01,0.19402818786844644,1.510454552937329
mesa_model_0001_profile_01,0.19602811792336344,1.510455208169372
mesa_model_0001_profile_01,0.19802804797828047,1.5104516214651789
mesa_model_0001_profile_01,0.20002797803319747,1.5104428227915256
mesa_model_0001_profile_01,0.20202790808811447,1.5104276066271094
mesa_model_0001_profile_01,0.20402783814303146,1.5104050364771124
mesa_model_0001_profile_01,0.2060277681979485,1.5103742448302522
mesa_model_0001_profile_01,0.2080276982528655,1.5103344102413438
mesa_model_0001_profile_01,0.2100276283077825,1.510285480653513
mesa_model_0001_profile_01,0.21202755836269951,1.5102284176422966
mesa_model_0001_profile_01,0.2140274884176165,1.5101650082591285
mesa_model_0001_profile_01,0.2160274184725335,1.5100978929968238
mesa_model_0001_profile_01,0.2180273485274505,1.5100301119903752
mesa_model_0001_profile_01,0.22002727858236754,1.5099646046886197
mesa_model_0001_profile_01,0.22202720863728453,1.5099041055219964
mesa_model_0001_profile_01,0.22402713869220153,1.5098510048300837
mesa_model_0001_profile_01,0.22602706874711856,1.509807131815441
mesa_model_0001_profile_01,0.22802699880203556,1.5097737852318767
mesa_model_0001_profile_01,0.23002692885695256,1.5097521912928917
mesa_model_0001_profile_01,0.23202685891186955,1.5097437392085198
